"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X"
"6372","Syrian Arab Republic","SYR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",50.671,51.257,51.854,52.468,53.103,53.765,54.46,55.188,55.944,56.722,57.513,58.307,59.092,59.86,60.603,61.318,62.005,62.671,63.317,63.943,64.548,65.132,65.693,66.227,66.734,67.21,67.652,68.058,68.43,68.768,69.074,69.347,69.593,69.815,70.019,70.207,70.383,70.549,70.706,70.859,71.034,71.269,71.559,71.873,72.161,72.299,72.14,71.613,70.717,69.509,68.113,66.697,65.451,64.533,64.032,64.019,64.512,NA,NA
"6373","Tajikistan","TJK","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",66.434,66.047,65.66,65.271,64.882,64.493,64.104,63.715,63.8774,64.0398,64.2022,64.3646,64.527,63.4556,62.3842,61.3128,60.2414,59.17,58.7374,58.3048,57.8722,57.4396,57.007,57.083,57.159,57.235,57.311,57.387,57.3842,57.3814,57.3786,57.3758,57.373,55.9474,54.5218,53.0962,51.6706,50.245,48.1348,46.0246,43.9144,41.8042,39.694,40.277,40.86,41.443,42.026,42.609,41.8712,41.1334,40.3956,39.6578,38.92,38.4192,37.9184,37.4176,36.9168,NA,NA
"6374","Tajikistan","TJK","Age at first marriage, female","SP.DYN.SMAM.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,22.9,NA,NA,NA,NA,22.1,NA,21.9,NA,NA,NA,NA,NA,NA
"6375","Tajikistan","TJK","Age at first marriage, male","SP.DYN.SMAM.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,NA,24.3,NA,NA,NA,NA,NA,NA
"6376","Tajikistan","TJK","Age dependency ratio (% of working-age population)","SP.POP.DPND",80.7212786555344,84.719305104858,89.2145076703245,93.7664973261585,97.6722372473307,100.534958062576,103.142041253692,104.551217135946,104.996717392455,104.909792819643,104.524761487281,103.064191576347,101.600485199724,100.140778801075,98.5416404391643,96.7238555598035,95.7730484829127,94.4134771698941,92.8358603800791,91.3210176707807,90.0425786610349,89.1728441762035,88.6481016303375,88.4131933723037,88.3425309066302,88.3594037969177,88.9818577081155,89.561230188127,90.1235262519422,90.645253362426,91.0293992170428,92.2240694648656,92.9477517088555,93.2448584235631,93.1920903186131,92.8137904368947,91.8529234945167,90.8142145011269,89.5361068758994,87.8117572044735,85.6140424216817,83.2376087544549,80.4317250588922,77.4639264162572,74.7089698120839,72.3470760714023,70.0299228854211,68.278305854297,66.9067915325102,65.6507630250029,64.4213098786016,63.9281647664984,63.3036386505566,62.7300321726658,62.4289727894526,62.4512806791573,62.7384592913096,63.1792893002144,NA
"6377","Tajikistan","TJK","Age population, age 0, female, interpolated","SP.POP.AG00.FE.IN",41206,42849,44852,46965,48837,50222,50895,51127,51161,51347,51941,53245,54974,56922,58788,60369,61413,62200,63072,64487,66754,70072,74077,78511,83013,87262,91162,94834,97767,99355,99260,97964,95098,91469,88200,86106,85702,86568,88072,89267,89491,87493,84630,81859,80544,81645,85730,92038,99493,106580,112166,115508,117416,118132,118138,117866,117413,116670,NA
"6378","Tajikistan","TJK","Age population, age 0, male, interpolated","SP.POP.AG00.MA.IN",40424,41968,44373,47193,49793,51701,52559,52799,52731,52803,53354,54694,56515,58583,60557,62203,63232,63978,64802,66199,68501,71889,76020,80612,85274,89656,93782,97650,100774,102578,102740,101479,98703,95182,92001,89954,89613,90511,92040,93283,93597,91641,88855,86200,85054,86388,90928,97747,105692,113152,118917,122348,124167,124690,124510,124142,123730,123123,NA
"6379","Tajikistan","TJK","Age population, age 01, female, interpolated","SP.POP.AG01.FE.IN",40100,41130,43553,45340,46957,48282,49763,49776,50273,50807,51508,51854,53907,55299,56672,57946,59619,59873,60946,62417,64460,66547,70412,73953,77708,81523,86295,89176,92594,94985,95982,98033,94982,93063,91055,89490,86113,88393,88367,88277,87868,88376,84225,82618,81968,82758,82206,89184,93857,98688,103134,110395,109880,112584,114708,116245,117727,117575,NA
"6380","Tajikistan","TJK","Age population, age 02, female, interpolated","SP.POP.AG02.FE.IN",38636,39889,41054,43598,45067,46389,47972,49361,49276,50097,50898,51270,51690,53818,54818,55853,57378,58934,59025,60507,62343,64185,66251,69983,73115,76535,81006,85422,87809,90767,92598,95121,96706,93633,92719,91693,88884,86024,88631,87670,86852,87156,87565,83403,83209,83705,82785,82606,89492,92514,95967,102434,108825,107513,111103,113949,116075,117601,NA
"6381","Tajikistan","TJK","Age population, age 02, male, interpolated","SP.POP.AG02.MA.IN",39731,40352,40850,44617,45960,47234,48975,50535,50223,51142,52022,52460,52926,55072,56115,57202,58908,60624,60522,62081,64007,65912,68063,71938,75151,78613,83144,87587,90107,93171,95194,97885,99711,96593,95860,94965,92358,89639,92175,91308,90639,91139,91763,87702,87699,88352,87515,87394,94787,97951,101514,108459,115263,113567,117275,120213,122328,123834,NA
"6382","Tajikistan","TJK","Age population, age 03, female, interpolated","SP.POP.AG03.FE.IN",36875,38362,39677,40984,43170,44537,46195,47717,48983,49227,50123,50571,50958,51487,53191,54049,55425,56873,58289,58745,60391,62049,63823,65925,69171,72235,76330,80578,84511,86711,89142,91996,94163,95296,93310,92826,90724,88180,85952,87361,86333,86395,86743,86939,84269,84495,83420,82651,82936,87883,90479,95952,101919,107345,107394,111102,113772,115917,NA
"6383","Tajikistan","TJK","Age population, age 03, male, interpolated","SP.POP.AG03.MA.IN",38312,39398,40155,40991,44013,45199,46973,48640,50038,50130,51130,51645,52078,52636,54325,55235,56774,58381,59921,60264,62018,63736,65587,67771,71129,74206,78344,82593,86532,88835,91428,94410,96793,98161,96170,95836,93938,91544,89424,90805,89950,90214,90789,91207,88695,89059,88083,87357,87687,92931,95613,101504,107872,113603,113423,117280,119978,122125,NA
"6384","Tajikistan","TJK","Age population, age 04, female, interpolated","SP.POP.AG04.FE.IN",34873,36595,38087,39471,40937,42715,44428,46053,47485,48577,49195,49758,50171,50606,51297,52493,53725,55059,56407,57633,58593,60119,61673,63433,65647,68558,72225,76211,80115,83435,85646,88708,91301,93124,93818,92996,91700,89655,87495,86043,86205,86009,86234,86513,86325,85136,84080,82972,82446,83321,86486,90826,96109,101488,105833,107830,110938,113607,NA
"6385","Tajikistan","TJK","Age population, age 04, male, interpolated","SP.POP.AG04.MA.IN",36336,37903,38993,39925,41169,43265,45050,46791,48347,49516,50099,50732,51195,51659,52362,53561,54930,56415,57901,59217,60182,61767,63394,65229,67500,70446,74145,78117,82001,85354,87700,90845,93623,95670,96539,95763,94667,92778,90739,89391,89644,89654,90115,90631,90643,89596,88667,87605,87092,88010,91311,96000,101653,107358,111903,113876,117055,119757,NA
"6386","Tajikistan","TJK","Age population, age 05, female, interpolated","SP.POP.AG05.FE.IN",32690,34634,36316,37817,39288,40915,42666,44370,45934,47227,48124,48831,49319,49731,50268,51146,52244,53461,54729,55931,56939,58373,59767,61269,63089,65438,68643,72295,76059,79496,82145,85304,88185,90528,92019,92314,91875,90473,88608,86978,86358,85912,85977,86256,86297,85637,84735,83501,82453,82298,83802,86934,91336,96347,101029,104258,107691,110785,NA
"6387","Tajikistan","TJK","Age population, age 05, male, interpolated","SP.POP.AG05.MA.IN",33923,35956,37424,38555,39732,41404,43188,44976,46649,48029,48939,49718,50261,50706,51256,52129,53336,54692,56103,57420,58484,59978,61447,63020,64891,67264,70497,74126,77852,81294,84031,87229,90258,92805,94477,94855,94610,93363,91628,90119,89614,89374,89681,90207,90465,89970,89232,88063,87019,86859,88407,91812,96536,101870,106806,110136,113683,116845,NA
"6388","Tajikistan","TJK","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN",48.646,48.472,48.073,47.477,46.729,45.895,45.044,44.232,43.501,42.88,42.362,41.914,41.488,41.061,40.644,40.279,40.026,39.927,40.001,40.239,40.626,41.134,41.695,42.232,42.68,42.956,42.986,42.751,42.255,41.511,40.559,39.46,38.298,37.145,36.042,34.998,33.992,32.994,31.997,31.03,30.151,29.427,28.901,28.593,28.499,28.598,28.854,29.193,29.545,29.857,30.079,30.175,30.147,29.998,29.727,29.337,28.842,NA,NA
"6389","Tajikistan","TJK","Children out of school, primary, female","SE.PRM.UNER.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27225,30560,19610,18146,15404,15643,18150,20279,12555,10627,9372,10651,9423,11275,16139,19395,19139,8176,NA
"6390","Tajikistan","TJK","Children out of school, primary, male","SE.PRM.UNER.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3728,3643,2494,3411,2958,5070,5699,11471,3512,2195,1815,1688,3135,5315,13053,15728,14849,3259,NA
"6391","Tajikistan","TJK","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8,NA,NA,NA,NA,NA,NA
"6392","Tajikistan","TJK","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA
"6393","Tajikistan","TJK","Contraceptive prevalence, any methods (% of women ages 15-49)","SP.DYN.CONU.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9,NA,NA,25.3,24.6,37.9,28.5,37.1,NA,NA,NA,NA,27.9,NA,NA,NA,NA,NA,NA
"6394","Tajikistan","TJK","Contraceptive prevalence, modern methods (% of women ages 15-49)","SP.DYN.CONM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,NA,NA,NA,NA,36.2,NA,31.7,NA,NA,NA,NA,25.8,NA,NA,NA,NA,NA,NA
"6395","Tajikistan","TJK","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN",15.395,15.135,14.828,14.487,14.125,13.756,13.395,13.049,12.725,12.429,12.159,11.911,11.674,11.443,11.219,11.007,10.815,10.65,10.514,10.406,10.319,10.242,10.167,10.086,9.997,9.909,9.835,9.782,9.751,9.731,9.703,9.64,9.521,9.336,9.085,8.775,8.421,8.049,7.685,7.342,7.033,6.763,6.528,6.322,6.145,5.996,5.868,5.758,5.659,5.568,5.485,5.408,5.341,5.284,5.235,5.194,5.158,NA,NA
"6396","Tajikistan","TJK","Life expectancy at age 60, female (years)","SP.DYN.LE60.FE.IN",NA,NA,18.872253,NA,NA,NA,NA,19.420357,NA,NA,NA,NA,19.756692,NA,NA,NA,NA,19.854533,NA,NA,NA,NA,20.039409,NA,NA,NA,NA,20.047781,NA,NA,NA,NA,19.607654,NA,NA,NA,NA,19.88125,NA,NA,NA,NA,19.911041,NA,NA,NA,NA,20.181952,NA,NA,NA,NA,20.452724,NA,NA,NA,NA,20.760217,NA
"6397","Tajikistan","TJK","Life expectancy at age 60, male (years)","SP.DYN.LE60.MA.IN",NA,NA,15.989231,NA,NA,NA,NA,16.639202,NA,NA,NA,NA,16.935756,NA,NA,NA,NA,16.98847,NA,NA,NA,NA,16.882589,NA,NA,NA,NA,16.81591,NA,NA,NA,NA,15.290339,NA,NA,NA,NA,16.001198,NA,NA,NA,NA,16.04901,NA,NA,NA,NA,16.345454,NA,NA,NA,NA,16.577778,NA,NA,NA,NA,16.711808,NA
"6398","Tajikistan","TJK","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",58.63,59.036,59.445,59.856,60.266,60.669,61.061,61.437,61.793,62.129,62.441,62.73,63,63.255,63.501,63.743,63.988,64.24,64.5,64.766,65.038,65.313,65.583,65.84,66.076,66.277,66.428,66.525,66.577,66.594,66.599,66.619,66.679,66.794,66.973,67.212,67.498,67.808,68.125,68.446,68.773,69.118,69.49,69.893,70.322,70.767,71.215,71.653,72.066,72.448,72.79,73.091,73.357,73.595,73.81,74.005,74.187,NA,NA
"6399","Tajikistan","TJK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",53.795,54.207,54.622,55.039,55.455,55.866,56.267,56.654,57.024,57.375,57.704,58.013,58.304,58.581,58.843,59.092,59.327,59.547,59.754,59.95,60.15,60.373,60.62,60.878,61.124,61.296,61.317,61.153,60.808,60.32,59.775,59.288,58.963,58.87,59.031,59.427,60.002,60.656,61.307,61.917,62.468,62.965,63.439,63.912,64.385,64.854,65.317,65.766,66.193,66.593,66.957,67.278,67.554,67.789,67.986,68.152,68.296,NA,NA
"6400","Tanzania","TZA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",156.5452,156.5406,156.536,156.49,156.444,156.398,156.352,156.306,156.1218,155.9376,155.7534,155.5692,155.385,155.293,155.201,155.109,155.017,154.925,154.0962,153.2674,152.4386,151.6098,150.781,149.9062,149.0314,148.1566,147.2818,146.407,145.0282,143.6494,142.2706,140.8918,139.513,138.2674,137.0218,135.7762,134.5306,133.285,133.0262,132.7674,132.5086,132.2498,131.991,131.6802,131.3694,131.0586,130.7478,130.437,128.8914,127.3458,125.8002,124.2546,122.709,121.1804,119.6518,118.1232,116.5946,NA,NA
"6401","Tanzania","TZA","Age at first marriage, female","SP.DYN.SMAM.FE",NA,NA,NA,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,20.5,NA,20.5,NA,20.5,NA,NA,20.4,NA,NA,21.1,NA,20.7,20,NA,NA,20.9,NA,21,21.4,NA,NA,NA,NA,NA,NA,NA
"6402","Tanzania","TZA","Age at first marriage, male","SP.DYN.SMAM.MA",NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8,NA,NA,NA,25.1,NA,25.1,NA,25.1,NA,NA,24.7,NA,NA,25.9,NA,25,25.1,NA,NA,25.5,NA,25.1,26,NA,NA,NA,NA,NA,NA,NA
"6403","Tanzania","TZA","Age dependency ratio (% of working-age population)","SP.POP.DPND",92.9898628909936,93.6179997917002,93.7651822449755,93.625997408563,93.4394412123307,93.3099225405431,93.9374056704152,94.4522509664196,94.8465240416819,95.066862977752,95.102857726289,95.7678982618587,96.1258743055072,96.2527640162669,96.2286823906962,96.0943718907571,96.6146264844172,96.9108305718266,97.0255644559049,96.9860827516532,96.808957550172,97.1487482397897,97.2260612816674,97.0950643615884,96.8061940366624,96.3907078960364,96.5016862335518,96.3951174440878,96.109800702519,95.6905672600809,95.1842258026827,95.2415180530613,95.0815609294756,94.7476245757306,94.2413891647136,93.5448770559977,93.5557174181183,93.3095387586064,92.8874873864483,92.4278046182271,92.0362640075668,92.0746247007057,92.2762948257879,92.5890903616369,92.8889261387398,93.0996564186766,93.4914138224043,93.6116093494852,93.5731078951529,93.5283633666014,93.5401014962031,93.646251927165,93.7730367781507,93.8508882462914,93.7573190077315,93.4348594307611,93.0237746410775,92.3738125049784,NA
"6404","Tanzania","TZA","Age population, age 0, female, interpolated","SP.POP.AG00.FE.IN",218023,223943,229098,233951,239226,245497,252232,260015,268663,277908,287511,296225,305422,315015,324915,335055,344968,355235,365747,376397,387114,396825,406799,417134,427979,439452,450662,462520,475209,488944,503756,518122,533966,549903,564183,575829,585791,593246,601239,613813,633574,661876,697079,735045,770099,798193,813065,821722,827601,835859,850389,873843,903303,935764,966939,993659,1013107,1028584,NA
"6405","Tanzania","TZA","Age population, age 0, male, interpolated","SP.POP.AG00.MA.IN",217616,223569,229120,234603,240536,247330,254282,262176,270874,280177,289896,298689,308031,317826,327971,338388,348517,359045,369861,380856,391955,402017,412390,423123,434305,446016,457389,469342,482085,495878,510786,525210,541013,557050,571893,584712,596884,607436,617948,630492,646441,666044,688962,714383,741226,768689,794086,820077,846279,872189,897354,920711,943520,965469,986340,1006143,1023351,1039750,NA
"6406","Tanzania","TZA","Age population, age 01, female, interpolated","SP.POP.AG01.FE.IN",201766,211693,213446,219464,225793,232599,240214,246475,254234,262551,271394,281710,288486,297834,307515,317410,328988,337042,347275,357690,368245,380358,387951,398310,409059,420244,432716,442178,454108,467116,481329,497897,510706,526408,540779,552902,568444,573002,582291,594704,612152,629170,663240,693543,723189,749875,786407,785010,800484,816879,835775,850474,884084,910370,936151,960181,987816,999152,NA
"6407","Tanzania","TZA","Age population, age 02, female, interpolated","SP.POP.AG02.FE.IN",187832,196951,205841,206463,213451,220557,227963,235092,240945,248548,256784,266596,276277,282215,291641,301263,312344,323059,330263,340431,350799,362585,373978,380789,391432,402362,414440,426126,434668,447064,460751,476747,492707,504752,519120,531565,546787,560671,564007,576271,591858,607425,624510,657271,682474,707736,742620,776538,773368,795704,817835,833942,849815,884947,906943,929130,956282,982721,NA
"6408","Tanzania","TZA","Age population, age 02, male, interpolated","SP.POP.AG02.MA.IN",188201,196877,205290,206741,213696,220842,228560,235989,241511,249311,257747,267833,277764,283592,293208,303049,314447,325455,332656,343101,353784,366019,377827,384745,395702,406887,419428,431473,439777,452295,466068,482277,498368,510131,524752,537759,553672,568241,573455,586127,601006,618590,637485,658801,681509,705405,730055,755213,776848,802383,828246,857436,885839,904622,929362,953018,975913,997736,NA
"6409","Tanzania","TZA","Age population, age 03, female, interpolated","SP.POP.AG03.FE.IN",175999,184207,192578,200277,202146,209346,216582,223480,230136,235803,243563,252877,262144,271062,277181,286507,297087,307409,317252,324520,334682,346121,357281,367834,375011,385714,397444,408773,419827,428647,441873,457279,472804,487623,499074,511705,526556,540300,552747,558487,572621,587251,602449,619938,647373,671209,703601,737164,767651,772723,797071,814953,831379,848783,879148,900225,926584,953106,NA
"6410","Tanzania","TZA","Age population, age 03, male, interpolated","SP.POP.AG03.MA.IN",176397,184326,192290,199631,202020,209137,216610,223758,230619,236032,243998,253550,263041,272138,278172,287694,298555,309140,319211,326488,336935,348785,360331,371210,378457,389417,401591,413281,424564,433168,446483,462095,477728,492605,503905,516895,532330,546657,559645,565956,580307,596658,614190,633125,654591,676919,700567,724881,749401,770691,796535,825012,853342,880402,900748,925673,949522,972407,NA
"6411","Tanzania","TZA","Age population, age 04, female, interpolated","SP.POP.AG04.FE.IN",166048,173277,180991,188474,194795,198937,206025,212750,219154,225387,231615,240438,249297,257899,265913,273035,283112,293035,302589,311583,319798,330873,341782,352204,361785,370207,381624,392656,403386,413989,424546,439352,454421,468966,482119,493207,507645,521188,533666,544835,554367,568480,582404,597560,615960,639729,668999,701164,732645,758654,773988,793853,811357,828452,848010,873186,898531,924740,NA
"6412","Tanzania","TZA","Age population, age 04, male, interpolated","SP.POP.AG04.MA.IN",166281,173417,180837,187965,194075,198387,205639,212560,219143,225469,231628,240655,249710,258475,266592,273726,284050,294207,303967,313121,321435,332883,344149,354878,364679,373204,385044,396431,407406,418096,428538,443552,458720,473296,486460,497592,512513,526547,539480,551041,560827,576047,592337,609890,629094,650349,672976,696419,720235,743821,766563,794108,822049,849415,875133,897983,922642,946478,NA
"6413","Tanzania","TZA","Age population, age 05, female, interpolated","SP.POP.AG05.FE.IN",157758,163982,170938,178030,184450,189305,196248,202840,209067,215025,220825,229167,237624,245915,253718,260740,270314,279834,289092,297901,306052,316745,327387,337660,347219,355748,366878,377659,388135,398441,408622,422825,437422,451664,464724,475961,489950,503241,515679,527043,537023,550938,564106,577641,593245,612730,638465,668401,699622,728030,749087,770990,789940,807407,825780,847735,871931,897517,NA
"6414","Tanzania","TZA","Age population, age 05, male, interpolated","SP.POP.AG05.MA.IN",157668,163992,170798,177594,183738,188536,195577,202311,208687,214738,220510,229020,237649,246086,253986,261028,270816,280544,289986,298940,307177,318205,329175,339736,349508,358145,369671,380799,391531,401956,412074,426495,441196,455459,468498,479712,494093,507790,520608,532294,542469,556653,571813,588113,605906,625554,647145,669694,692776,715813,738212,764658,791942,819247,845650,870078,895392,920051,NA
"6415","Tanzania","TZA","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN",49.296,49.249,49.191,49.125,49.053,48.972,48.877,48.765,48.635,48.49,48.338,48.189,48.048,47.92,47.799,47.678,47.543,47.381,47.187,46.96,46.709,46.445,46.182,45.929,45.69,45.458,45.223,44.976,44.709,44.422,44.117,43.796,43.471,43.153,42.854,42.59,42.375,42.214,42.107,42.051,42.045,42.085,42.154,42.229,42.288,42.302,42.24,42.092,41.852,41.522,41.112,40.639,40.133,39.621,39.12,38.64,38.186,NA,NA
"6416","Tanzania","TZA","Children out of school, primary, female","SE.PRM.UNER.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584966,681011,715638,NA,881736,935969,1005427,1078499,1116779,1167871,1225819,1268058,1326329,1395814,1440762,1478922,1505764,1559306,1585670,1515432,1433762,1001918,758831,626376,486608,282169,NA,237643,NA,514325,NA,748926,908904,1017188,NA,NA,NA,NA
"6417","Tanzania","TZA","Children out of school, primary, male","SE.PRM.UNER.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561239,689094,750439,NA,930709,990729,1047119,1113901,1147920,1195893,1251719,1290346,1360995,1444420,1487505,1526005,1558878,1619743,1649663,1569273,1425337,929439,646487,516751,378824,214575,NA,215917,NA,547633,NA,776210,942345,1068238,NA,NA,NA,NA
"6418","Tanzania","TZA","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA
"6419","Tanzania","TZA","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8,NA,NA
"6420","Tanzania","TZA","Contraceptive prevalence, any methods (% of women ages 15-49)","SP.DYN.CONU.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,20.4,NA,18.4,NA,NA,25.4,NA,NA,NA,NA,28.2,26.4,NA,NA,NA,NA,34.4,NA,NA,NA,NA,NA,38.4,NA,NA
"6421","Tanzania","TZA","Contraceptive prevalence, modern methods (% of women ages 15-49)","SP.DYN.CONM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,13.1,NA,13.3,NA,NA,18.8,NA,NA,NA,NA,23.4,20,NA,NA,NA,NA,27.4,NA,NA,NA,NA,NA,32,NA,NA
"6422","Tanzania","TZA","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN",20.502,20.313,20.125,19.931,19.726,19.507,19.27,19.018,18.753,18.475,18.184,17.877,17.559,17.236,16.913,16.603,16.314,16.053,15.826,15.633,15.473,15.34,15.224,15.121,15.029,14.954,14.906,14.889,14.903,14.94,14.993,15.051,15.099,15.12,15.098,15.014,14.853,14.613,14.297,13.911,13.46,12.955,12.417,11.865,11.316,10.787,10.29,9.825,9.394,8.998,8.633,8.29,7.959,7.635,7.318,7.015,6.737,NA,NA
"6423","Tanzania","TZA","Life expectancy at age 60, female (years)","SP.DYN.LE60.FE.IN",NA,NA,14.800689,NA,NA,NA,NA,15.113339,NA,NA,NA,NA,15.439135,NA,NA,NA,NA,15.811269,NA,NA,NA,NA,15.936681,NA,NA,NA,NA,16.10683,NA,NA,NA,NA,16.109724,NA,NA,NA,NA,16.404656,NA,NA,NA,NA,17.303593,NA,NA,NA,NA,18.096808,NA,NA,NA,NA,18.626101,NA,NA,NA,NA,19.057622,NA
"6424","Tanzania","TZA","Life expectancy at age 60, male (years)","SP.DYN.LE60.MA.IN",NA,NA,13.658235,NA,NA,NA,NA,13.966913,NA,NA,NA,NA,14.293219,NA,NA,NA,NA,14.641274,NA,NA,NA,NA,14.775999,NA,NA,NA,NA,14.838634,NA,NA,NA,NA,14.74955,NA,NA,NA,NA,15.044446,NA,NA,NA,NA,15.913198,NA,NA,NA,NA,16.851761,NA,NA,NA,NA,17.285507,NA,NA,NA,NA,17.940189,NA
"6425","Tanzania","TZA","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",45.381,45.638,45.895,46.158,46.432,46.722,47.027,47.348,47.682,48.032,48.403,48.804,49.233,49.684,50.144,50.595,51.014,51.385,51.697,51.948,52.144,52.302,52.443,52.576,52.701,52.803,52.858,52.849,52.771,52.633,52.445,52.226,52.004,51.816,51.691,51.659,51.747,51.959,52.297,52.761,53.352,54.062,54.867,55.743,56.669,57.628,58.61,59.605,60.604,61.588,62.549,63.483,64.386,65.254,66.072,66.822,67.483,NA,NA
"6426","Tanzania","TZA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",42.009,42.259,42.512,42.772,43.046,43.338,43.649,43.976,44.316,44.671,45.045,45.446,45.871,46.313,46.761,47.2,47.61,47.978,48.291,48.542,48.732,48.868,48.962,49.023,49.051,49.034,48.952,48.798,48.58,48.316,48.03,47.749,47.507,47.337,47.269,47.327,47.529,47.868,48.335,48.927,49.65,50.505,51.476,52.532,53.639,54.75,55.814,56.803,57.703,58.508,59.243,59.952,60.679,61.45,62.258,63.076,63.856,NA,NA
